0x1BB4B5 Script_NavigateHome
0x6D81FE Script_KBSetup_GetSubCategoryData
0x6D82B8 Script_KBSetup_GetArticleHeaderCount
0x6D82FA Script_KBSetup_GetArticleHeaderData
0x6D83CC Script_KBSetup_GetTotalArticleCount
0x6D8414 Script_KBQuery_BeginLoading
0x6D852D Script_KBQuery_IsLoaded
0x6D854C Script_KBQuery_GetArticleHeaderCount
0x6D858E Script_KBQuery_GetArticleHeaderData
0x6D8660 Script_KBQuery_GetTotalArticleCount
0x6D86A8 Script_KBArticle_BeginLoading
0x6D86E8 Script_KBArticle_IsLoaded
0x6D8707 Script_KBArticle_GetData
0x6D87C5 Script_KBSystem_GetMOTD
0x6D87DD Script_KBSystem_GetServerStatus
0x6D87F5 Script_KBSystem_GetServerNotice
0x6E1C7C Script_IsSendingEnabled
0x6E1C96 Script_CheckEmailEnabled
0x6E1BCF Script_SendRecruit
0x6E1C45 Script_GetRecruitInfo
0x6E1C45 Dupplicate entry address ******** Script_GetRecruitInfo1 *****************
0x6E2632 Script_GetScreenResolutions
0x6E26BE Script_GetCurrentResolution
0x6E27C7 Script_SetScreenResolution
0x6E28A8 Script_GetRefreshRates
0x6E29AA Script_GetCurrentRefresh
0x6E2B0A Script_SetRefresh
0x6E2C4D Script_SetupFullscreenScale
0x6E2CBB Script_GetVideoCaps
0x6E2D68 Script_GetGamma
0x6E2D9B Script_SetGamma
0x6E230A Script_SetSelectedScreenResolutionIndex
0x6E2E1A Script_IsStereoVideoAvailable
0x6E2508 Script_GetMonitorCount
0x6E25BD Script_GetMonitorName
0x6E253B Script_GetMonitorAspectRatio
0x6E2E39 Script_GetToolTipInfo
0x6E2F6A Script_GetCVarSettingValidity
0x6E1EE1 Script_SetDefaultVideoOptions
0x6E203A Script_GetDefaultVideoOptions
0x6E20BC Script_GetDefaultVideoOption
0x6E2142 Script_GetDefaultGraphicsQuality
0x6E2219 Script_GetVideoOptions
0x6E216C Script_GetGraphicsDropdownIndexByMasterIndex
0x6E22D8 Script_GetGraphicsAPIs
0x6E1F2C Script_GetDefaultVideoQualityOption
0x6E234E Script_AntiAliasingSupported
0x6E237B Script_MultiSampleAntiAliasingSupported
0x6E2443 Script_SetCurrentGraphicsSetting
0x6E24A4 Script_GetCurrentGraphicsSetting
0x6E24BC Script_AutoChooseCurrentGraphicsSetting
0x6E24CB Script_IsOutlineModeSupported
0x6E24EB Script_GetMaxRenderScale
0x6E370B Script_ConfirmSellToken
0x6E3834 Script_ConfirmBuyToken
0x6E38E9 Script_GetPriceLockDuration
0x6E3911 Script_RedeemToken
0x6E3A92 Script_RedeemTokenConfirm
0x6E3B89 Script_IsRedemptionStillValid
0x6E3BBC Script_GetValidRedemptionTypes
0x6E3BFA Script_GetGameTimeRedemptionInfo
0x6E3C33 Script_GetBalanceRedemptionInfo
0x6E3A21 Script_CancelRedeem
0x6E39C1 Script_GetRemainingGameTime
0x6E39F1 Script_CanRedeemForBalance
0x6E3F0D Script_WillKickFromWorld
0x6E3508 Script_GetTokenCount
0x6E3F5B Script_GetBalanceRedeemAmount
0x6E3FB1 Script_SetBalanceAmountString
0x6E367F Script_SellToken
0x6E37B0 Script_BuyToken
0x6E353A Script_UpdateMarketPrice
0x6E3600 Script_GetCurrentMarketPrice
0x6E38BE Script_GetGuaranteedPrice
0x6E3D0C Script_IsAuctionableWowToken
0x6E3D51 Script_IsConsumableWowToken
0x6E34E4 Script_UpdateTokenCount
0x6E3DD4 Script_GetCommerceSystemStatus
0x6E3EEB Script_GetNumListedAuctionableTokens
0x6E3E0D Script_GetListedAuctionableTokenInfo
0x6E3F37 Script_UpdateListedAuctionableTokens
0x6E3508 Dupplicate entry address ******** Script_GetTokenCount1 *****************
0x6E3D96 Script_CheckVeteranTokenEligibility
0x6E3DBA Script_CanVeteranBuy
0x6E3CE1 Script_GetAccountRemainingGoldAmount
0x6E4AA4 Script_SetFocus2
0x6E4ACA Script_ClearFocus3
0x6E4AF2 Script_OpenCheckout
0x6E4B61 Script_CloseCheckout
0x6E4B92 Script_CancelOpenCheckout
0x6E4BC3 Script_SetZoom2
0x6E4C25 Script_SetRenderSize
0x6E4CE4 Script_ClearRenderSize
0x6E74E0 Script_BNGetInfo
0x6E759A Script_BNGetNumFriends
0x6E7601 Script_BNGetFriendInfo
0x6E7691 Script_BNGetFriendInfoByID
0x6E7731 Script_BNSummonFriendByIndex
0x9308C0 Dupplicate entry address ******** Script_BNSendSoR *****************
0x6E7976 Script_BNGetNumFriendGameAccounts
0x6E7A0A Script_BNGetFriendGameAccountInfo
0x6E7AF9 Script_BNGetGameAccountInfo
0x6E7B84 Script_BNGetGameAccountInfoByGUID
0x6E7C00 Script_BNRemoveFriend
0x6E7C81 Script_BNSetFriendNote
0x6E8F2F Script_BNSetSelectedFriend
0x6E8FD1 Script_BNGetSelectedFriend
0x6E77FB Script_BNGetFriendIndex
0x6E7EBD Script_BNGetNumFriendInvites
0x6E7F05 Script_BNGetFriendInviteInfo
0x6E7FE1 Script_BNSendFriendInvite
0x6E8099 Script_BNSendFriendInviteByID
0x6E8162 Script_BNAcceptFriendInvite
0x6E8214 Script_BNDeclineFriendInvite
0x6E914F Script_BNCheckBattleTagInviteToUnit
0x6E91E1 Script_BNCheckBattleTagInviteToGuildMember
0x6E922E Script_BNSendVerifiedBattleTagInvite
0x6E82C6 Script_BNSetAFK
0x6E831C Script_BNSetDND
0x6E8372 Script_BNSetCustomMessage
0x6E8470 Script_BNSendWhisper
0x6E8583 Script_BNSendGameData
0x6E87B9 Script_BNGetNumBlocked
0x6E8824 Script_BNGetBlockedInfo
0x6E8906 Script_BNIsBlocked
0x6E89BA Script_BNSetBlocked
0x6E8A4E Script_BNSetSelectedBlock
0x6E8AE1 Script_BNGetSelectedBlock
0x6E8B38 Script_BNReportPlayer
0x6E8C95 Script_BNConnected
0x6E8C9E Script_BNFeaturesEnabledAndConnected
0x6233CA Dupplicate entry address ******** Script_IsBNLogin *****************
0x6E8CB9 Script_BNFeaturesEnabled
0x6E8CD4 Script_BNRequestFOFInfo
0x6E8D60 Script_BNGetNumFOF
0x6E8E09 Script_BNGetFOFInfo
0x6E903F Script_BNIsSelf
0x6E90CA Script_BNIsFriend
0x6E78D4 Script_BNTokenFindName
0x6E7D48 Script_BNInviteFriend
0x6E7DDE Script_BNRequestInviteFriend
0x6E989E Script_IsClassTrialCharacter
0x6E98B9 Script_GetClassTrialLogoutTimeSeconds
0x6EA977 Script_GetActionInfo
0x6EAC13 Script_GetActionTexture
0x6EAC67 Script_GetActionCount
0x6EACCA Script_GetActionCooldown
0x6EADC9 Script_GetActionCharges
0x6EAEED Script_GetActionLossOfControlCooldown
0x6EAF9E Script_GetActionAutocast
0x6EB02A Script_GetActionText
0x6EB0CB Script_HasAction
0x6EB11F Script_UseAction
0x6EB1AE Script_PickupAction
0x6EB1F6 Script_PlaceAction
0x6EB246 Script_IsAttackAction
0x6EB29A Script_IsCurrentAction
0x6EB2EE Script_IsAutoRepeatAction
0x6EB342 Script_IsUsableAction
0x6EB3BB Script_IsConsumableAction
0x6EB40F Script_IsStackableAction
0x6EB463 Script_IsItemAction
0x6EB4B7 Script_IsEquippedAction
0x6EB50B Script_ActionHasRange
0x6EB557 Script_IsActionInRange
0x6EB5F3 Script_GetBonusBarOffset
0x6EB626 Script_GetBonusBarIndex
0x6EB64E Script_HasBonusActionBar
0x6EB66C Script_GetOverrideBarIndex
0x6EB68E Script_HasOverrideActionBar
0x6EB6AC Dupplicate entry address ******** Script_GetVehicleBarIndex *****************
0x6EB6CE Script_HasVehicleActionBar
0x6EB6EC Script_GetTempShapeshiftBarIndex
0x6EB70E Script_HasTempShapeshiftActionBar
0x6EB72C Script_GetMultiCastBarIndex
0x6EB74E Script_ChangeActionBarPage
0x6EB78E Script_GetActionBarPage
0x6EB7A7 Script_GetActionBarToggles
0x6EB7FD Script_SetActionBarToggles
0x6EB84B Script_IsPossessBarVisible
0x6EB8B5 Script_GetMultiCastTotemSpells
0x6EB926 Script_SetMultiCastSpell
0x6EBA41 Script_GetOverrideBarSkin
0x6EBA8D Script_HasExtraActionBar
0x6EBAAB Script_GetExtraBarIndex
0x6EBACD Script_SetActionUIButton
0x6F1894 Script_ContainerIDToInventoryID
0x6F19CD Script_GetContainerNumSlots
0x6F22D8 Script_GetContainerItemInfo
0x6F2260 Script_IsContainerItemAnUpgrade
0x6F24EF Script_GetContainerItemID
0x6F2478 Script_GetContainerItemLink
0x6F2572 Script_GetContainerItemCooldown
0x6F27BD Script_PickupContainerItem
0x6EFB2A Script_SplitContainerItem
0x6EFC8E Script_UseContainerItem
0x6F0283 Script_SocketContainerItem
0x6F0391 Script_ShowContainerSellCursor
0x6F041C Script_SetBagPortraitTexture
0x6F04CF Script_GetBagName
0x6F05C5 Script_SetBagSlotFlag
0x6F06B4 Script_GetBagSlotFlag
0x6F0745 Script_SetBankBagSlotFlag
0x6F0834 Script_GetBankBagSlotFlag
0x6F0A0D Script_GetBackpackAutosortDisabled
0x6F0A40 Script_SetBackpackAutosortDisabled
0x6F0A96 Script_GetBankAutosortDisabled
0x6F0AC9 Script_SetBankAutosortDisabled
0x6F0B1F Script_GetSortBagsRightToLeft
0x6F0B52 Script_SetSortBagsRightToLeft
0x6F0BA6 Script_GetInsertItemsLeftToRight
0x6F0BD9 Script_SetInsertItemsLeftToRight
0x6F0C2D Script_SortBags
0x6F0C50 Script_SortBankBags
0x6F0C73 Script_SortReagentBankBags
0x6F26E6 Script_GetContainerItemDurability
0x6F1B3E Script_GetContainerNumFreeSlots
0x6F1D85 Script_GetContainerFreeSlots
0x6F20C3 Script_IsContainerFiltered
0x6F0C96 Script_GetContainerItemPurchaseInfo
0x6F0E74 Script_GetContainerItemPurchaseItem
0x6F10AA Script_GetContainerItemPurchaseCurrency
0x6F12C1 Script_ContainerRefundItemPurchase
0x6F13B1 Script_GetMaxArenaCurrency
0x6F14B3 Script_GetContainerItemQuestInfo
0x6F13D3 Script_GetContainerItemEquipmentSetInfo
0x6F15F3 Script_PlayerHasHearthstone
0x6F1643 Script_UseHearthstone
0x6F16A7 Script_GetItemCooldown1
0x6F190C Script_SetItemSearch
0x6F1949 Script_IsBattlePayItem
0x6F08C5 Script_IsBagSlotFlagEnabledOnOtherBags
0x6F0969 Script_IsBagSlotFlagEnabledOnOtherBankBags
0x6F1AAF Script_IsNewItem
0x6F1D03 Script_RemoveNewItem
0x6F1D7D Script_ClearAll
0x6F44E7 Script_GetCurrencyListSize
0x6F451A Script_GetCurrencyListInfo
0x6F474F Script_ExpandCurrencyList
0x6F47C5 Script_SetCurrencyUnused
0x6F483B Script_SetCurrencyBackpack
0x6F48B1 Script_GetBackpackCurrencyInfo
0x6F49BB Script_PickupCurrency
0x6F4A0F Script_GetCurrencyInfo
0x6F4C9A Script_GetCurrencyLink
0x6F4CED Script_GetCurrencyListLink
0x6F644A Script_AttachGlyphToSpell
0x6F6525 Script_HasPendingGlyphCast
0x6F6543 Script_HasAttachedGlyph
0x6F65CB Script_GetCurrentGlyphNameForSpell
0x6F6698 Script_GetPendingGlyphName
0x6F6728 Script_IsSpellValidForPendingGlyph
0x6F6834 Script_IsPendingGlyphRemoval
0x6F6852 Script_IsCastingGlyph
0x6F732F Script_UnitHasIncomingResurrection
0x6F7D6F Script_IsEncounterInProgress
0x6F7D54 Script_IsEncounterSuppressingRelease
0x6F8DB4 Script_GetNumEvents
0x6F8DDC Script_GetEventInfo
0x6FA8A3 Script_PetHasActionBar
0x6FA8F4 Script_PetUsesPetFrame
0x6FA939 Script_PetHasSpellbook
0x6FA942 Script_GetPetActionInfo
0x6FAC0E Script_GetPetActionCooldown
0x6FAD2C Script_GetPetActionsUsable
0x6FAD49 Script_GetPetActionSlotUsable
0x6FADAA Script_IsPetAttackActive
0x6FADFE Script_PickupPetAction
0x6FAF00 Script_PickupPetSpell
0x6FAFB9 Script_TogglePetAutocast
0x6FB042 Script_CastPetAction
0x6FB170 Script_PetPassiveMode
0x6FB178 Script_PetDefensiveMode
0x9308C0 Dupplicate entry address ******** Script_PetAggressiveMode *****************
0x6FB180 Script_PetAssistMode
0x6FB188 Script_PetWait
0x6FB190 Script_PetFollow
0x6FB198 Script_PetMoveTo
0x6FB1E6 Script_PetAttack
0x6FB275 Script_PetStopAttack
0x6FB27D Script_PetAbandon
0x6FB2CB Script_PetDismiss
0x6FB2D3 Script_PetRename
0x6FB43C Script_PetCanBeAbandoned
0x6FB4BD Script_PetCanBeDismissed
0x6FA244 Script_PetCanBeRenamed
0x6FA2C5 Script_GetPetTimeRemaining
0x6FA320 Script_HasPetUI
0x6FA3AE Script_GetPetExperience
0x6FA46A Script_GetPetFoodTypes
0x6FA540 Script_GetPetIcon
0x6FA5C6 Script_GetPetTalentTree
0x6FA6DC Script_GetPossessInfo
0x6FA85B Script_IsPetAttackAction
0x6FADC2 Script_IsPetActive
0x6FE2EC Script_CloseResearch
0x6FDCAE Script_GetArchaeologyInfo
0x6FDCE0 Script_GetNumArchaeologyRaces
0x6FDD06 Script_GetArchaeologyRaceInfo
0x6FDD87 Script_GetArchaeologyRaceInfoByID
0x6FDE04 Script_GetNumArtifactsByRace
0x6FDE79 Script_GetArtifactInfoByRace
0x6FDF1A Script_SetSelectedArtifact
0x6FDFB3 Script_GetSelectedArtifactInfo
0x6FDFC8 Script_CanItemBeSocketedToArtifact
0x6FE012 Script_ItemAddedToArtifact
0x6FE05F Script_SocketItemToArtifact
0x6FE07A Script_RemoveItemFromArtifact
0x6FE083 Script_GetArtifactProgress
0x6FE0F7 Script_CanSolveArtifact
0x6FE112 Script_SolveArtifact
0x6FE11A Script_GetActiveArtifactByRace
0x6FE165 Script_IsArtifactCompletionHistoryAvailable
0x6FE17F Script_RequestArtifactCompletionHistory
0x6FE304 Script_CanScanResearchSite
0x6FE187 Script_ArchaeologyMapUpdateAll
0x6FE21F Script_ArcheologyGetVisibleBlobID
0x6FE267 Script_ArchaeologyGetIconInfo
0x702B69 Script_ClosePetStables
0x702B84 Script_GetStablePetInfo
0x702CA0 Script_PickupStablePet
0x702CFA Script_SetPetStablePaperdoll
0x702DA6 Script_GetStablePetFoodTypes
0x702EAC Script_IsAtStableMaster
0x702ECF Script_SetPetSlot
0x70371C Script_CloseTrade
0x70376A Script_ClickTradeButton
0x703A20 Script_ClickTargetTradeButton
0x703A95 Script_GetTradeTargetItemInfo
0x703CD6 Script_GetTradeTargetItemLink
0x703DCA Script_GetTradePlayerItemInfo
0x703FBB Script_GetTradePlayerItemLink
0x704037 Script_AcceptTrade
0x704052 Script_CancelTradeAccept
0x70405D Script_GetPlayerTradeMoney
0x704099 Script_GetTargetTradeMoney
0x7040C4 Script_PickupTradeMoney
0x704132 Script_AddTradeMoney
0x70415F Script_SetTradeMoney
0x7035DA Script_SetTradeCurrency
0x70367F Script_GetPlayerTradeCurrency
0x7036D6 Script_GetTargetTradeCurrency
0x706970 Script_OpenTradeSkill
0x706A4F Script_CloseTradeSkill
0x706A57 Script_IsTradeSkillReady
0x706A72 Script_IsDataSourceChanging
0x706A8C Script_GetAllRecipeIDs
0x706AEE Script_GetFilteredRecipeIDs
0x706B50 Script_GetCategoryInfo
0x706CE1 Script_GetRecipeInfo
0x706FEE Script_GetRecipeCooldown
0x70721A Script_GetRecipeNumItemsProduced
0x707317 Script_GetTradeSkillLine
0x707582 Script_GetRecipeItemLink
0x7076B9 Script_SetRecipeItemNameFilter
0x7076D5 Script_GetRecipeItemNameFilter
0x7076ED Script_SetRecipeItemLevelFilter
0x70773F Script_GetRecipeItemLevelFilter
0x70779B Script_IsRecipeSearchInProgress
0x7077BB Script_GetRecipeNumReagents
0x707837 Script_GetRecipeReagentInfo
0x707A20 Script_GetRecipeReagentItemLink
0x707AF6 Script_GetRecipeTools
0x705A19 Script_GetRecipeDescription
0x705CCB Script_ClearRecipeCategoryFilter
0x705CDC Script_AnyRecipeCategoriesFiltered
0x705D06 Script_SetRecipeCategoryFilter
0x705E41 Script_IsRecipeCategoryFiltered
0x705B45 Script_ClearInventorySlotFilter
0x705B53 Script_AreAnyInventorySlotsFiltered
0x705B7D Script_SetInventorySlotFilter
0x705C4C Script_IsInventorySlotFiltered
0x7060EF Script_SetOnlyShowMakeableRecipes
0x706114 Script_SetOnlyShowSkillUpRecipes
0x706139 Script_SetOnlyShowLearnedRecipes
0x70615E Script_SetOnlyShowUnlearnedRecipes
0x706183 Script_GetOnlyShowMakeableRecipes
0x70619D Script_GetOnlyShowSkillUpRecipes
0x7061B7 Script_GetOnlyShowLearnedRecipes
0x7061D1 Script_GetOnlyShowUnlearnedRecipes
0x7061EB Script_IsRecipeRepeating
0x70623C Script_SetRecipeRepeatCount
0x706209 Script_GetRecipeRepeatCount
0x7062BD Script_CraftRecipe
0x7073AA Script_GetTradeSkillLineForRecipe
0x707431 Script_GetRecipeLink
0x7063AC Script_StopRecipeRepeat
0x7063B4 Script_GetTradeSkillListLink
0x7063F7 Script_CanTradeSkillListLink
0x706419 Script_IsTradeSkillLinked
0x7064CE Script_IsTradeSkillGuild
0x7064E8 Script_IsNPCCrafting
0x705AE8 Script_GetFilterableInventorySlots
0x706502 Script_GetAllFilterableInventorySlots
0x7066A2 Script_GetTradeSkillTexture
0x706558 Script_GetCategories
0x7065D9 Script_GetSubCategories
0x706716 Script_GetRecipeSourceText
0x705ED7 Script_SetRecipeSourceTypeFilter
0x705F55 Script_IsRecipeSourceTypeFiltered
0x705FAD Script_ClearRecipeSourceTypeFilter
0x705FBB Script_IsAnyRecipeFromSource
0x706014 Script_SetRecipeFavorite
0x706094 Script_IsRecipeFavorite
0x706776 Script_CanObliterateCursorItem
0x7067CA Script_DropPendingObliterateItemFromCursor
0x706819 Script_ClearPendingObliterateItem
0x70683C Script_GetPendingObliterateItemID
0x706893 Script_GetPendingObliterateItemLink
0x7068EC Script_ObliterateItem
0x706936 Script_GetObliterateSpellID
0x70694D Script_CloseObliterumForge
0x7133A6 Script_CreateHeirloom
0x712E12 Script_UpgradeHeirloom
0x713419 Script_PlayerHasHeirloom
0x71347F Script_IsItemHeirloom
0x7134D3 Script_GetNumHeirlooms
0x7134F0 Script_GetNumKnownHeirlooms
0x71351E Script_GetNumDisplayedHeirlooms
0x71353B Script_GetHeirloomItemIDFromDisplayedIndex
0x7129B6 Script_GetHeirloomInfo
0x712BE8 Script_GetHeirloomMaxUpgradeLevel
0x712DC5 Script_GetHeirloomLink
0x712C55 Script_IsPendingHeirloomUpgrade
0x712C6F Script_CanHeirloomUpgradeFromPending
0x712D55 Script_SetSearch
0x712E4D Script_SetHeirloomSourceFilter
0x712F3C Script_GetHeirloomSourceFilter
0x712FBC Script_IsHeirloomSourceValid
0x713011 Script_SetCollectedHeirloomFilter
0x7130CE Script_GetCollectedHeirloomFilter
0x713107 Script_SetUncollectedHeirloomFilter
0x7131D3 Script_GetUncollectedHeirloomFilter
0x71320C Script_SetClassAndSpecFilters
0x713291 Script_GetClassAndSpecFilters
0x7132D3 Script_ShouldShowHeirloomHelp
0x71331C Script_GetHeirloomItemIDs
0x715B2A Script_SetLootPortrait
0x715B93 Script_GetNumLootItems
0x715BBA Script_GetLootSlotInfo
0x715D50 Script_GetLootInfo
0x715F3B Script_GetLootSlotLink
0x715FA6 Script_LootSlotHasItem
0x716004 Script_GetLootSlotType
0x71606C Script_LootSlot
0x7160BA Script_ConfirmLootSlot
0x716106 Script_CloseLoot
0x71612C Script_IsFishingLoot
0x71614C Script_GetMasterLootCandidate
0x7162A5 Script_GiveMasterLoot
0x716358 Script_DoMasterLootRoll
0x7163A4 Script_CancelMasterLootRoll
0x716460 Script_GetLootRollItemInfo
0x7163F0 Script_GetActiveLootRollIDs
0x7166FF Script_GetLootRollItemLink
0x716795 Script_GetLootRollTimeLeft
0x716822 Script_RollOnLoot
0x71688B Script_ConfirmLootRoll
0x7168FD Script_GetLootSourceInfo
0x71693C Script_LootMoneyNotify
0x718BFA Script_GetInventorySlotInfo
0x718CB9 Script_GetInventoryItemsForSlot
0x71918C Script_GetInventoryItemTexture
0x719279 Script_GetInventoryItemBroken
0x719352 Script_GetInventoryItemEquippedUnusable
0x719419 Script_GetInventoryItemCount
0x71951C Script_GetInventoryItemQuality
0x7196B3 Script_GetInventoryItemCooldown
0x719811 Script_GetInventoryItemDurability
0x7198DD Script_GetInventoryItemLink
0x7199EA Script_GetInventoryItemID
0x719B06 Script_IsInventoryItemAnUpgrade
0x719B89 Script_IsInventoryItemProfessionBag
0x719C34 Script_PickupInventoryItem
0x719C60 Script_UseInventoryItem
0x719CB9 Script_SocketInventoryItem
0x719CE5 Script_IsInventoryItemLocked
0x719D47 Script_PutItemInBag
0x719D89 Script_PutItemInBackpack
0x719DA1 Script_PickupBagFromSlot
0x719DD3 Script_CursorCanGoInSlot
0x719E2F Script_ShowInventorySellCursor
0x719E98 Script_SetInventoryPortraitTexture
0x719F3C Script_GetGuildInfo
0x71A0C8 Script_GetInventoryAlertStatus
0x71A130 Script_UpdateInventoryAlertStatus
0x71A138 Script_OffhandHasWeapon
0x71A184 Script_HasInspectHonorData
0x71A19C Script_RequestInspectHonorData
0x71A1A4 Script_GetInspectHonorData
0x71A24F Script_ClearInspectPlayer
0x71A275 Script_GetWeaponEnchantInfo
0x71A398 Script_HasWandEquipped
0x71A95E Script_GetInspectGuildInfo
0x71A3D4 Script_GetAverageItemLevel
0x71A475 Script_GetItemLevelColor
0x71A51C Script_GetInspectRatedBGData
0x71A5A1 Script_GetInspectArenaData
0x71A662 Script_GetInspectTalent
0x71A856 Script_GetInspectGlyph
0x71AA5F Script_GetArmorEffectiveness
0x71AB2F Script_HasArtifactEquipped
0x71A762 Script_GetInspectPvpTalent
0x71C1EA Script_SecureCmdOptionParse
0x71C281 Script_RunMacro
0x71C2AF Script_RunMacroText
0x71C349 Script_StopMacro
0x71C357 Script_CreateMacro
0x71C465 Script_GetNumMacros
0x71C4C1 Script_GetMacroInfo
0x71C510 Script_GetMacroBody
0x71C539 Script_DeleteMacro
0x71C569 Script_EditMacro
0x71C64F Script_SetMacroItem
0x71C771 Script_GetMacroItem
0x71C889 Script_SetMacroSpell
0x71C9AE Script_GetMacroSpell
0x71CA67 Script_GetLooseMacroIcons
0x71CD22 Script_GetLooseMacroItemIcons
0x71CC28 Script_GetMacroItemIcons
0x71CB2E Script_GetMacroIcons
0x71CDE9 Script_PickupMacro
0x71CE16 Script_GetMacroIndexByName
0x71CE6F Script_GetRunningMacro
0x71CEB7 Script_GetRunningMacroButton
0x7209B0 Script_GetNumVignettes
0x7209D8 Script_GetVignetteGUID
0x720A3D Script_GetVignetteInfoFromInstanceID
0x72192A Script_GetAutoCompleteResults
0x721ADB Script_IsRecognizedName
0x721B7D Script_GetAutoCompletePresenceID
0x721BF7 Script_GetAutoCompleteRealms
0x723547 Script_BankButtonIDToInvSlotID
0x7235BB Script_ReagentBankButtonIDToInvSlotID
0x723617 Script_GetNumBankSlots
0x723663 Script_GetBankSlotCost
0x7236B2 Script_PurchaseSlot
0x723744 Script_CloseBankFrame
0x723767 Script_IsReagentBankUnlocked
0x723792 Script_GetReagentBankCost
0x7237B4 Script_BuyReagentBank
0x72383C Script_DepositReagentBank
0x72459F Script_OpenTrainer
0x7245CD Script_CloseTrainer
0x7245F6 Script_GetNumTrainerServices
0x724629 Script_GetTrainerServiceInfo
0x7247D2 Script_SelectTrainerService
0x72481A Script_IsTradeskillTrainer
0x724839 Script_GetTrainerSelectionIndex
0x724875 Script_GetTrainerGreetingText
0x72488C Script_GetTrainerServiceIcon
0x7249B1 Script_GetTrainerServiceSkillLine
0x723A15 Script_GetTrainerServiceCost
0x723B41 Script_GetTrainerServiceLevelReq
0x723BB2 Script_GetTrainerServiceSkillReq
0x723D07 Script_GetTrainerServiceNumAbilityReq
0x723D90 Script_GetTrainerServiceAbilityReq
0x723F6E Script_GetTrainerServiceDescription
0x72416C Script_BuyTrainerService
0x7241BC Script_SetTrainerServiceTypeFilter
0x7242AC Script_GetTrainerServiceTypeFilter
0x724310 Script_GetTrainerServiceItemLink
0x724444 Script_GetTrainerServiceStepIndex
0x724465 Script_GetTrainerTradeskillRankValues
0x72CAD8 Script_GetGossipText
0x72CAEF Script_GetNumGossipOptions
0x72CB22 Script_GetNumGossipAvailableQuests
0x72CB55 Script_GetNumGossipActiveQuests
0x72CB88 Script_GetGossipOptions
0x72CBDA Script_GetGossipAvailableQuests
0x72CCAA Script_GetGossipActiveQuests
0x72CD90 Script_SelectGossipOption
0x72CDF3 Script_SelectGossipAvailableQuest
0x72CE3F Script_SelectGossipActiveQuest
0x72CE8B Script_CloseGossip
0x72CEBA Script_ForceGossip
0x72C81D Script_GetFriendshipReputation
0x72C9E7 Script_GetFriendshipReputationRanks
0x72DDBC Script_QueryGuildBankTab
0x72DE0B Script_SetCurrentGuildBankTab
0x72DE59 Script_GetCurrentGuildBankTab
0x72E1DC Script_GetGuildBankItemInfo
0x72EC69 Script_SetGuildBankTabInfo
0x72E3CF Script_GetGuildBankItemLink
0x72E462 Script_PickupGuildBankItem
0x72E646 Script_AutoStoreGuildBankItem
0x72E829 Script_SplitGuildBankItem
0x72EA02 Script_GetNumGuildBankTabs
0x72EA28 Script_GetGuildBankTabInfo
0x72ED01 Script_GetGuildBankTabCost
0x72DE81 Script_BuyGuildBankTab
0x72DED0 Script_DepositGuildBankMoney
0x72DFBD Script_WithdrawGuildBankMoney
0x72E06D Script_CanWithdrawGuildBankMoney
0x72DD2F Script_PickupGuildBankMoney
0x72E15B Script_GetGuildBankMoney
0x72E186 Script_GetGuildBankBonusDepositMoney
0x72E1B1 Script_GetGuildBankWithdrawMoney
0x72ED4E Script_CloseGuildBankFrame
0x72ED71 Script_GetGuildTabardFileNames
0x72EF04 Script_GetGuildLogoInfo
0x72F087 Script_QueryGuildBankLog
0x72F0CF Script_GetNumGuildBankTransactions
0x72F132 Script_GetGuildBankTransaction
0x72F4B8 Script_GetNumGuildBankMoneyTransactions
0x72F4E0 Script_GetGuildBankMoneyTransaction
0x72F6AA Script_QueryGuildBankText
0x72F6F2 Script_GetGuildBankText
0x72F790 Script_SetGuildBankText
0x72E0F4 Script_CanEditGuildBankTabInfo
0x73218A Script_SetItemUpgradeFromCursorItem
0x7322A8 Script_ClearItemUpgrade
0x73153A Script_UpgradeItem
0x731542 Script_CloseItemUpgrade
0x731565 Script_GetItemUpgradeItemInfo
0x731728 Script_GetItemUpgradeStats
0x731E68 Script_GetItemUpdateLevel
0x731EC2 Script_GetItemLevelIncrement
0x731EE9 Script_GetNumItemUpgradeEffects
0x731FE8 Script_GetItemUpgradeEffect
0x733235 Script_CloseMail
0x733240 Script_ClearSendMail
0x73324B Script_ClickSendMailItemButton
0x733379 Script_SetSendMailMoney
0x7333D4 Script_GetSendMailMoney
0x7333FF Script_SetSendMailCOD
0x73344B Script_GetSendMailCOD
0x733476 Script_HasSendMailItem
0x7334DC Script_GetSendMailItem
0x733607 Script_GetSendMailItemLink
0x733687 Script_GetSendMailPrice
0x7336D3 Script_SendMail
0x733875 Script_CheckInbox
0x7338F5 Script_GetInboxNumItems
0x733951 Script_GetInboxHeaderInfo
0x733D01 Script_GetInboxText
0x734039 Script_GetInboxInvoiceInfo
0x734414 Script_HasInboxItem
0x7344A8 Script_GetInboxItem
0x73460D Script_GetInboxItemLink
0x7346B4 Script_TakeInboxMoney
0x7347AD Script_TakeInboxItem
0x7348A3 Script_TakeInboxTextItem
0x734979 Script_ReturnInboxItem
0x734A60 Script_DeleteInboxItem
0x734B78 Script_InboxItemCanDelete
0x734C38 Script_HasNewMail
0x734C53 Script_ComplainInboxItem
0x734C9F Script_CanComplainInboxItem
0x734CFD Script_GetLatestThreeSenders
0x7331F9 Script_SetSendMailShowing
